id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
1,"보호출산제, 반복되는 영아 살해를 막을 수 있을까",https://n.news.naver.com/mnews/article/032/0003302422?sid=102,https://www.khan.co.kr/article/202406150900021,경향신문,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F15%2F3302422.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
2,출산지원금 전액 비과세…저출생 해소 실효성은 ‘글쎄’[그러니까],https://n.news.naver.com/mnews/article/081/0003457944?sid=101,https://www.seoul.co.kr/news/economy/policy/2024/06/14/20240614500175?wlog_tag3=naver,서울신문,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F15%2F3457944.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
3,"보호출산제를 보는 엇갈린 시선…“이 정도면” 기대, “이 정도론” 우...",https://n.news.naver.com/mnews/article/032/0003302425?sid=102,https://www.khan.co.kr/article/202406150900031,경향신문,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F15%2F3302425.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
4,"'80년생' 이정현, 둘째 임신... 의사 남편 고백에 울컥",,https://www.hankookilbo.com/News/Read/A2024061508330000370?did=NA,한국일보,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F15%2F806941.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
5,춤추고 노래하는 ‘잡기에 능한’ 대통령들[정미경의 이런영어 저런미...,https://n.news.naver.com/mnews/article/020/0003570723?sid=104,https://www.donga.com/news/Inter/article/all/20240605/125294450/1,동아일보,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F15%2F3570723.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
6,간통죄 폐지 9년... 불륜 여론 재판은 왜 더 가혹해졌나,https://n.news.naver.com/mnews/article/023/0003840449?sid=102,https://www.chosun.com/national/weekend/2024/06/15/HY4XJWWUX5DG3I7RUEJJMM4W2Q/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F15%2F3840449.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
7,"저출생수석 후보군 워킹맘 포함 4명 압축 ""본격 검증 착수""",https://n.news.naver.com/mnews/article/025/0003366984?sid=100,https://www.joongang.co.kr/article/25256550,중앙일보,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F15%2F3366984.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
8,1977년생 동갑 마크롱 - 멜로니…G7회의서 ‘낙태권’ 놓고 한판 붙었다,https://n.news.naver.com/mnews/article/021/0002643140?sid=104,https://www.munhwa.com/news/view.html?no=2024061501039942040001,문화일보,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F15%2F2643140.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
9,배아모델 연구로 난임치료 열쇠 찾을까,https://n.news.naver.com/mnews/article/028/0002693858?sid=105,https://www.hani.co.kr/arti/science/science_general/1144970.html,한겨레,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F15%2F2693858.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:15:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
10,[사설] ‘진료 거부’를 거부한 참의료인들,https://n.news.naver.com/mnews/article/005/0001703607?sid=110,https://www.kmib.co.kr/article/view.asp?arcid=1718349521&code=11171111&cp=nv,국민일보,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F15%2F1703607.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 21:15:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240615to20240615,a:all&start=1&service_area=1&office_category=1"
