id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
1,괌으로 원정출산 간 30대女에게 무슨 일이?…제왕절개 후 12일만에 숨져,https://n.news.naver.com/mnews/article/021/0002672111?sid=102,https://www.munhwa.com/news/view.html?no=2024111501039910226009,문화일보,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F11%2F15%2F2672111.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:17:29,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
2,"천안시, 2025년부터 출생 가정에 ‘쌀케이크’",https://n.news.naver.com/mnews/article/022/0003985971?sid=102,http://www.segye.com/newsView/20241114519754?OutUrl=naver,세계일보,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F022%2F2017%2F01%2F05%2Flogo_022_18_20170105111205.png&type=f54_54&expire=24&refresh=true,2025-06-09 21:17:29,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
3,퉁퉁 부은 다리로 고통받는 아내...남편이 기린을 보고 발명한 것[BOOK],https://n.news.naver.com/mnews/article/025/0003401091?sid=103,https://www.joongang.co.kr/article/25292329,중앙일보,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F11%2F15%2F3401091.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:17:29,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
4,해묵은 집단갈등 해결사 나선 권익위 “정부 출범 후 26만명 고충 해소...,https://n.news.naver.com/mnews/article/020/0003598450?sid=100,https://www.donga.com/news/Politics/article/all/20241115/130435371/1,동아일보,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F11%2F15%2F3598450.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 21:17:29,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
5,아산 젖소 농가서 럼피스킨 확진…충남서 두번째,https://n.news.naver.com/mnews/article/028/0002716350?sid=102,https://www.hani.co.kr/arti/area/chungcheong/1167566.html,한겨레,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F11%2F15%2F2716350.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:17:29,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
6,‘日 왕실 최고령자’ 유리코 비 별세… 향년 101세,https://n.news.naver.com/mnews/article/005/0001738993?sid=104,https://www.kmib.co.kr/article/view.asp?arcid=0020733398&code=61131211&cp=nv,국민일보,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F11%2F15%2F1738993.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:17:29,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
7,육아휴직 대체인력 ‘구인난’에 노사 모두 부담,https://n.news.naver.com/mnews/article/081/0003495653?sid=102,https://www.seoul.co.kr/news/society/2024/11/15/20241115500133?wlog_tag3=naver,서울신문,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F11%2F15%2F3495653.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:17:29,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
8,[단독] 삼둥이 부모는 어디서 태아보험에 가입할 수 있나요?,https://n.news.naver.com/mnews/article/469/0000833499?sid=101,https://www.hankookilbo.com/News/Read/A2024111509200002976?did=NA,한국일보,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F11%2F15%2F833499.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:17:30,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
9,"출생아 10%는 이른둥이… 마더케이, 2년 연속 이른둥이 캠페인 전개",https://n.news.naver.com/mnews/article/022/0003986018?sid=102,http://www.segye.com/newsView/20241112513058?OutUrl=naver,세계일보,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F11%2F15%2F3986018.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:17:30,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
10,‘박빙’ 예측 빗나간 美 대선 보도… ‘샤이 트럼프’ 탓 말고 취재폭...,https://n.news.naver.com/mnews/article/023/0003870470?sid=004,https://www.chosun.com/special/ombusman/2024/11/15/RVL3I643E5GV7B6B5WPNHEI6WQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.11.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F11%2F15%2F3870470.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 21:17:30,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241115to20241115,a:all&start=1&service_area=1&office_category=1"
