id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
1,"30대 미혼女, 결혼 희망 비율 11%포인트 늘어…출산 의향도 커져",https://n.news.naver.com/mnews/article/021/0002665195?sid=102,https://www.munhwa.com/news/view.html?no=2024101501039910181001,문화일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F10%2F15%2F2665195.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
2,결혼·출산 결심 늘어… 30대 女 결혼 의향 12%p 급증,https://n.news.naver.com/mnews/article/023/0003864076?sid=102,https://www.chosun.com/national/welfare-medical/2024/10/15/J3JWMEOZG5HLFLOTSXSLRYEZ2U/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F10%2F15%2F3864076.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
3,[And 건강] 22년째 느는 유방암… 출산율 저하가 증가세 방아쇠될 수도,https://n.news.naver.com/mnews/article/005/0001731295?sid=103,https://www.kmib.co.kr/article/view.asp?arcid=1728817960&code=14130000&cp=nv,국민일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F10%2F15%2F1731295.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
4,“무섭지만 출산도 무섭다”…우크라 영공지키는 자원봉사 ‘마녀들’...,https://n.news.naver.com/mnews/article/081/0003487286?sid=104,https://nownews.seoul.co.kr/news/newsView.php?id=20241015601009&wlog_tag3=naver,서울신문,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F10%2F15%2F3487286.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
5,"출산율 감소에 국제 입양 제한한 중국, ‘생명 수호’ 나선 中 크리스천...",https://n.news.naver.com/mnews/article/005/0001731403?sid=103,https://www.kmib.co.kr/article/view.asp?arcid=0020622932&code=61221111&cp=nv,국민일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F10%2F15%2F1731403.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
6,"결혼 원하는 女, 男보다 적은 이유…결국 ‘OO’ 때문? [일상톡톡 플러...",https://n.news.naver.com/mnews/article/022/0003976685?sid=102,http://www.segye.com/newsView/20241014505284?OutUrl=naver,세계일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F10%2F15%2F3976685.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
7,"박수홍, 결혼 3년 만에 아빠 됐다…""너무 좋아""",,https://www.hankookilbo.com/News/Read/A2024101508130002226?did=NA,한국일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F10%2F15%2F827826.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
8,"""결혼해서 아이 낳고파"" 2030 여성 늘었다… 남성보다는 낮아",https://n.news.naver.com/mnews/article/025/0003393462?sid=102,https://www.joongang.co.kr/article/25284327,중앙일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F10%2F15%2F3393462.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
9,돌봄 비용·보육 지원 확대… '아동친화도시' 구축 나선 춘천시,https://n.news.naver.com/mnews/article/469/0000827874?sid=102,https://www.hankookilbo.com/News/Read/A2024101513230001739?did=NA,한국일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F10%2F15%2F827874.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
10,내년 육아휴직 급여 최대 月 250만원… 부모 둘 다 쓰면 기간 연장,https://n.news.naver.com/mnews/article/020/0003592270?sid=102,https://www.donga.com/news/Economy/article/all/20241015/130215433/2,동아일보,2024.10.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F10%2F15%2F3592270.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:58,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20241015to20241015,a:all&start=1&service_area=1&office_category=1"
