id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
1,[단독] “호남 높은 출산율은 지역 차별 결과” 서울대 연구진 논문,https://n.news.naver.com/mnews/article/005/0001718230?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=0020425050&code=61121111&cp=nv,국민일보,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F08%2F15%2F1718230.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
2,수도권 매입임대 2024년 1만7000가구 추가… 국유지 활용 청년주택 2만2...,https://n.news.naver.com/mnews/article/022/0003960233?sid=101,http://www.segye.com/newsView/20240814517489?OutUrl=naver,세계일보,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F08%2F15%2F3960233.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
3,"[이광형의 퍼스펙티브] AI 기술로 육아 부담 덜어주고, 획일적 입시 바...",https://n.news.naver.com/mnews/article/025/0003379967?sid=110,https://www.joongang.co.kr/article/25270763,중앙일보,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F08%2F15%2F3379967.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
4,"‘혼인 감소’ 중국, 관련법 ‘이렇게’ 바꿨다가 조롱 쏟아졌다",https://n.news.naver.com/mnews/article/081/0003472670?sid=104,https://www.seoul.co.kr/news/international/china/2024/08/15/20240815500105?wlog_tag3=naver,서울신문,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F08%2F15%2F3472670.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
5,지금도 ‘용돈 연금’ 비판…자동안정화 도입 땐 “큰 폭 삭감” 전망,https://n.news.naver.com/mnews/article/028/0002702968?sid=102,https://www.hani.co.kr/arti/society/rights/1153906.html,한겨레,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F08%2F15%2F2702968.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
6,“나주에 취업한 청년들 무료임대주택에 살아요”,https://n.news.naver.com/mnews/article/081/0003472586?sid=102,https://www.seoul.co.kr/news/society/2024/08/15/20240815500020?wlog_tag3=naver,서울신문,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F08%2F15%2F3472586.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
7,"강서구, 모아주택 조합 설립 등 상반기 적극행정 우수사례 선정",https://n.news.naver.com/mnews/article/028/0002702867?sid=102,http://www.seouland.com/arti/society/society_general/18313.html,한겨레,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F08%2F15%2F2702867.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
8,8월16일치 알림,https://n.news.naver.com/mnews/article/028/0002702952?sid=102,https://www.hani.co.kr/arti/society/ngo/1153890.html,한겨레,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F028%2F2024%2F06%2F18%2Flogo_028_18_20240618172604.png&type=f54_54&expire=24&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
9,"“이유식 조리는 OK, 어른 음식은 NO”… 필리핀 가사관리사 업무 범위...",https://n.news.naver.com/mnews/article/020/0003581978?sid=102,https://www.donga.com/news/Society/article/all/20240814/126532932/2,동아일보,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F08%2F15%2F3581978.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
10,‘아리셀 희망버스’라는 절망버스를 기다리며 [시론],https://n.news.naver.com/mnews/article/028/0002702815?sid=110,https://www.hani.co.kr/arti/opinion/column/1153797.html,한겨레,2024.08.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F08%2F15%2F2702815.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 21:16:32,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240815to20240815,a:all&start=1&service_area=1&office_category=1"
