id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
1,"양수 터진 임신부, 병원 75곳서 거부…6시간 만에 치료 받았다",https://n.news.naver.com/mnews/article/025/0003386689?sid=102,https://www.joongang.co.kr/article/25278129,중앙일보,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F09%2F15%2F3386689.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
2,"윤 대통령, 경찰·소방 찾아 “제복 입은 영웅들 정당한 보상” 약속",https://n.news.naver.com/mnews/article/021/0002660330?sid=100,https://www.munhwa.com/news/view.html?no=2024091501039910119008,문화일보,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F09%2F15%2F2660330.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
3,"세계적 유명 모델, 삼성역서 인증샷…‘한국 왜 왔지?’",https://n.news.naver.com/mnews/article/023/0003858788?sid=102,https://www.chosun.com/national/national_general/2024/09/15/64USBSQ2ZFFCTGB5UTXOOAJ5PU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F09%2F15%2F3858788.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
4,"강남역 뒤덮은 분노의 목소리 “여가부 공석 방치하는 정부, 딥페이크 ...",https://n.news.naver.com/mnews/article/032/0003321154?sid=102,https://www.khan.co.kr/article/202409152056001,경향신문,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F09%2F15%2F3321154.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
5,딸보다 아들 더 낳는 ‘경북·경남·대전’… 아들·딸 반반 ‘제주·세...,https://n.news.naver.com/mnews/article/081/0003480563?sid=102,https://www.seoul.co.kr/news/society/2024/09/13/20240913500176?wlog_tag3=naver,서울신문,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F09%2F15%2F3480563.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
6,"결혼, 이혼, 동거 중…함소원 ""내 미래 어떻게 될지 모르겠다""",https://n.news.naver.com/mnews/article/025/0003386665?sid=103,https://www.joongang.co.kr/article/25278105,중앙일보,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F09%2F15%2F3386665.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
7,질병 예방을 위한 내면의 힘,https://n.news.naver.com/mnews/article/469/0000823405?sid=103,https://www.hankookilbo.com/News/Read/A2024090716330004932?did=NA,한국일보,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F09%2F15%2F823405.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
8,내 입이 40개 국어 술술 한다…AI 써먹는 초간단 방법 4가지,https://n.news.naver.com/mnews/article/025/0003386630?sid=105,https://www.joongang.co.kr/article/25278070,중앙일보,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F09%2F15%2F3386630.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
9,'마통'까지 조인다…7개 시중은행 주담대·전세대출 규제 총정리,https://n.news.naver.com/mnews/article/025/0003386653?sid=101,https://www.joongang.co.kr/article/25278093,중앙일보,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F09%2F15%2F3386653.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
10,셋째 이상은 아들 천국… 저출산에 흐려졌다 다시 고개 든 ‘남아 선호...,https://n.news.naver.com/mnews/article/081/0003480541?sid=102,https://www.seoul.co.kr/news/society/2024/09/13/20240913500133?wlog_tag3=naver,서울신문,2024.09.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F09%2F15%2F3480541.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 21:16:45,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240915to20240915,a:all&start=1&service_area=1&office_category=1"
