id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
1,“코로나 시기 육아부담 여성에 전가… 민간기업 고위직 진출 악영향”,https://n.news.naver.com/mnews/article/021/0002641759?sid=102,https://www.munhwa.com/news/view.html?no=2024060701070821287001,문화일보,2024.06.07.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F07%2F2641759.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:36:50,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
2,육아휴직자 업무 대신하면 서울시가 월 30만원 지급,https://n.news.naver.com/mnews/article/469/0000804799?sid=102,https://www.hankookilbo.com/News/Read/A2024060313590002857?did=NA,한국일보,2024.06.03.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F03%2F804799.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
3,“애 셋 독박육아에 산후우울…남편 양육권 뺏는다 협박”,https://n.news.naver.com/mnews/article/005/0001701226?sid=103,https://www.kmib.co.kr/article/view.asp?arcid=0020171800&code=61172211&cp=nv,국민일보,2024.06.05.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F05%2F1701226.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
4,"""맞벌이에 딸 셋 독박육아... 우울증 오니 남편은 정신병자 취급""",https://n.news.naver.com/mnews/article/023/0003838370?sid=102,https://www.chosun.com/national/national_general/2024/06/04/CVXLT66Z4FBPFPQS7ABKYSDUFI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.04.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F04%2F3838370.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
5,서울시 “출산-육아 휴직 中企에 대체인력 지원”,https://n.news.naver.com/mnews/article/020/0003568544?sid=102,https://www.donga.com/news/Society/article/all/20240604/125260813/1,동아일보,2024.06.04.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F020%2F2017%2F01%2F05%2Flogo_020_18_20170105111205.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
6,"육아·돌봄 지친 서울 워킹맘·대디들…24% ‘우울감’, 휴식시간 1시간...",https://n.news.naver.com/mnews/article/021/0002640701?sid=102,https://www.munhwa.com/news/view.html?no=2024060101039910163015,문화일보,2024.06.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F01%2F2640701.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
7,아빠도 자란다 [한겨레 프리즘],https://n.news.naver.com/mnews/article/028/0002692366?sid=110,https://www.hani.co.kr/arti/opinion/column/1143508.html,한겨레,2024.06.04.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F04%2F2692366.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
8,아이 울음 그친 日 도쿄…‘출산율 1명대’ 무너졌다,https://n.news.naver.com/mnews/article/081/0003455925?sid=104,https://www.seoul.co.kr/news/international/japan/2024/06/06/20240606010002?wlog_tag3=naver,서울신문,2024.06.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F06%2F3455925.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
9,"'저출산 충격' 日 몸부림, 고등학생까지 아동수당 준다",https://n.news.naver.com/mnews/article/025/0003365235?sid=104,https://www.joongang.co.kr/article/25254599,중앙일보,2024.06.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F06%2F3365235.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
10,[김민아 칼럼]여성은 아이 낳는 기계가 아니다,https://n.news.naver.com/mnews/article/032/0003300225?sid=110,https://www.khan.co.kr/article/202406040600005,경향신문,2024.06.04.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F04%2F3300225.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:36:51,"https://search.naver.com/search.naver?where=news&query=""육아휴직""&nso=so:r,p:from20240601to20240607,a:all&start=1&service_area=1&office_category=1"
