id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
1,초저출산 분위기 속 경주시에 세쌍둥이 탄생 화제,https://n.news.naver.com/mnews/article/022/0004000633?sid=102,http://www.segye.com/newsView/20250107515001?OutUrl=naver,세계일보,2025.01.07.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2025%2F01%2F07%2F4000633.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
2,"박세영·곽정욱 부부, 부모 된다… ""6월 출산 예정""",,https://www.hankookilbo.com/News/Read/A2025010712340004968?did=NA,한국일보,2025.01.07.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2025%2F01%2F07%2F842736.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
3,경북도 출생아 수 9년 만에 반등…합계출산율 0.91명,https://n.news.naver.com/mnews/article/022/0004000301?sid=102,http://www.segye.com/newsView/20250106517649?OutUrl=naver,세계일보,2025.01.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2025%2F01%2F06%2F4000301.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
4,"에릭♥나혜미, 둘째 임신…""올봄 둘째 출산""",,http://www.segye.com/newsView/20250106516366?OutUrl=naver,세계일보,2025.01.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2025%2F01%2F06%2F4000286.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
5,"한화 유통·서비스 부문, 올해부터 출산 가정에 1000만원 지급",https://n.news.naver.com/mnews/article/023/0003880686?sid=101,https://www.chosun.com/economy/industry-company/2025/01/06/FIZG7I3MOVBPNKUP3K75Z52B2E/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2025.01.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2025%2F01%2F06%2F3880686.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
6,"‘출산 고통=아이 애정’ 이라던 일본…출산율 0.99명에 도쿄, 무통분만...",https://n.news.naver.com/mnews/article/021/0002682286?sid=104,https://www.munhwa.com/news/view.html?no=2025010601039909049003,문화일보,2025.01.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2025%2F01%2F06%2F2682286.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
7,"경북, 신혼 출산가구 전세자금 지원 확대한다",https://n.news.naver.com/mnews/article/469/0000842326?sid=102,https://www.hankookilbo.com/News/Read/A2025010510440005017?did=NA,한국일보,2025.01.05.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2025%2F01%2F05%2F842326.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
8,KT·한화 유통부문 등 출산 지원 확대,https://n.news.naver.com/mnews/article/023/0003880755?sid=101,https://www.chosun.com/economy/industry-company/2025/01/07/QLCRYZTHYZE7JCQKQBQ2O5UNUY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2025.01.07.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F023%2F2020%2F04%2F29%2Flogo_023_18_20200429140229.png&type=f54_54&expire=24&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
9,"KT, 새해 맞아 출산·육아 지원 대폭 강화… 신생아 1명당 최대 1억원 사...",https://n.news.naver.com/mnews/article/023/0003880650?sid=101,https://www.chosun.com/economy/industry-company/2025/01/06/33KAWRMCYZF7BFEJGJIWCL5TK4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2025.01.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2025%2F01%2F06%2F3880650.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
10,"경산시, 2025년부터 산후조리비 지원금 최대 100만원",https://n.news.naver.com/mnews/article/022/0004000300?sid=102,http://www.segye.com/newsView/20250106517843?OutUrl=naver,세계일보,2025.01.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2025%2F01%2F06%2F4000300.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 23:46:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20250101to20250107,a:all&start=1&service_area=1&office_category=1"
